Iteration,x,y,Utility
8,9,4,69.80475694793061
8,0,5,63.469742273843984
8,1,5,65.29034692888173
8,2,5,66.16596943712788
8,3,5,64.9557647378932
8,4,5,65.82690187199925
8,5,5,66.96755628926941
8,6,5,67.86409483185244
8,7,5,68.77195330552873
8,8,5,0.0
8,9,5,0.0
8,0,6,62.627620616762016
8,1,6,0.0
8,2,6,0.0
8,3,6,0.0
8,4,6,63.75875725659644
8,5,6,0.0
8,6,6,0.0
8,7,6,0.0
8,8,6,0.0
8,9,6,0.0
8,0,7,61.69465725719678
8,1,7,60.87445025421196
8,2,7,60.806255362637295
8,3,7,61.875692581348666
8,4,7,62.70793991549834
8,5,7,61.875692581348666
8,6,7,60.806255362637295
8,7,7,59.9977198059547
8,8,7,59.199265740003824
8,9,7,58.31479548130841
8,0,8,0.0
8,1,8,0.0
8,2,8,58.80071232465794
8,3,8,0.0
8,4,8,0.0
8,5,8,0.0
8,6,8,58.80071232465794
8,7,8,0.0
8,8,8,0.0
8,9,8,57.537325509181045
8,0,9,56.29359105516559
8,1,9,57.05535740076006
8,2,9,57.826741952623856
8,3,9,57.05535740076006
8,4,9,56.293591201927725
8,5,9,57.05535745805442
8,6,9,57.82674197499082
8,7,9,57.05535745805442
8,8,9,56.293591201927725
8,9,9,56.71725235230762
9,0,0,69.84177480723552
9,1,0,71.02300461663842
9,2,0,69.28195882745744
9,3,0,71.29437152242376
9,4,0,73.43628253801188
9,5,0,72.89852933254278
9,6,0,75.04847762820357
9,7,0,76.15615986505026
9,8,0,77.30650139970207
9,9,0,76.16789732204195
9,0,1,67.85553963512288
9,1,1,68.92571084071827
9,2,1,70.2854406706745
9,3,1,71.46511090159433
9,4,1,72.43974135009594
9,5,1,73.16676785321135
9,6,1,74.17504141692648
9,7,1,75.05333636596305
9,8,1,75.09755578739012
9,9,1,75.16015908060459
9,0,2,0.0
9,1,2,0.0
9,2,2,69.35873984981926
9,3,2,0.0
9,4,2,0.0
9,5,2,0.0
9,6,2,0.0
9,7,2,0.0
9,8,2,72.91388380701858
9,9,2,0.0
9,0,3,66.17460430832442
9,1,3,67.32017982262398
9,2,3,68.22115296890871
9,3,3,67.32017982262398
9,4,3,67.88923262538009
9,5,3,68.79734082820573
9,6,3,69.7169150436933
9,7,3,70.64810004472994
9,8,3,71.69579041363113
9,9,3,70.64810004472994
9,0,4,64.1021277560053
9,1,4,0.0
9,2,4,67.32017982262398
9,3,4,0.0
9,4,4,0.0
9,5,4,0.0
9,6,4,0.0
9,7,4,69.81011619282775
9,8,4,70.56513964339162
9,9,4,69.81011619282773
9,0,5,64.33869012863033
9,1,5,65.3382024043002
9,2,5,66.21416987039308
9,3,5,65.33820240429078
9,4,5,65.83226111689642
9,5,5,66.97291553416653
9,6,5,67.86945407674956
9,7,5,68.77731255042583
9,8,5,0.0
9,9,5,0.0
9,0,6,63.48606389814746
9,1,6,0.0
9,2,6,0.0
9,3,6,0.0
9,4,6,63.76411650149359
9,5,6,0.0
9,6,6,0.0
9,7,6,0.0
9,8,6,0.0
9,9,6,0.0
9,0,7,62.541425552275555
9,1,7,61.71087752970495
9,2,7,60.81161460753446
9,3,7,61.881051826245816
9,4,7,62.7132991603955
9,5,7,61.881051826245816
9,6,7,60.81161460753446
9,7,7,60.00307905085186
9,8,7,59.20462498490097
9,9,7,58.32015472620556
9,0,8,0.0
9,1,8,0.0
9,2,8,58.806071569555094
9,3,8,0.0
9,4,8,0.0
9,5,8,0.0
9,6,8,58.806071569555094
9,7,8,0.0
9,8,8,0.0
9,9,8,57.542684754078174
9,0,9,56.298950446819326
9,1,9,57.060716702949414
9,2,9,57.83210121988711
9,3,9,57.060716702949414
9,4,9,56.29895044682486
9,5,9,57.06071670295156
9,6,9,57.832101219887946
9,7,9,57.06071670295156
9,8,9,56.29895044682486
9,9,9,56.72261159720475
